customer,timestamp,item,next_item,sequence_position
S2152,10,56,16,10
S2152,11,16,161,11
S2152,12,161,18,12
S2152,13,18,33,13
S2152,14,33,33,14
S2152,15,33,22,15
S2152,16,22,114,16
S2152,17,114,159,17
S2152,18,159,119,18
S2152,19,119,179,19
S2152,20,179,SINK,20
S2153,1,127,165,1
S2153,2,165,9,2
S2153,3,9,64,3
S2153,4,64,131,4
S2153,5,131,167,5
S2153,6,167,41,6
S2153,7,41,7,7
S2153,8,7,87,8
S2153,9,87,111,9
S2153,10,111,98,10
S2153,11,98,128,11
S2153,12,128,14,12
S2153,13,14,126,13
S2153,14,126,90,14
S2153,15,90,111,15
S2153,16,111,33,16
S2153,17,33,81,17
S2153,18,81,154,18
S2153,19,154,192,19
S2153,20,192,130,20
S2153,21,130,SINK,21
S2154,1,27,88,1
S2154,2,88,19,2
S2154,3,19,155,3
S2154,4,155,172,4
S2154,5,172,74,5
S2154,6,74,3,6
S2154,7,3,24,7
S2154,8,24,81,8
S2154,9,81,19,9
S2154,10,19,3,10
S2154,11,3,175,11
S2154,12,175,46,12
S2154,13,46,78,13
S2154,14,78,55,14
S2154,15,55,174,15
S2154,16,174,SINK,16
S2155,1,195,161,1
S2155,2,161,182,2
S2155,3,182,189,3
S2155,4,189,169,4
S2155,5,169,142,5
S2155,6,142,86,6
S2155,7,86,168,7
S2155,8,168,54,8
S2155,9,54,101,9
S2155,10,101,36,10
S2155,11,36,35,11
S2155,12,35,39,12
S2155,13,39,84,13
S2155,14,84,28,14
S2155,15,28,82,15
S2155,16,82,92,16
S2155,17,92,105,17
S2155,18,105,154,18
S2155,19,154,146,19
S2155,20,146,SINK,20
S2156,1,195,165,1
S2156,2,165,189,2
S2156,3,189,173,3
S2156,4,173,164,4
S2156,5,164,157,5
S2156,6,157,174,6
S2156,7,174,21,7
S2156,8,21,38,8
S2156,9,38,165,9
S2156,10,165,123,10
S2156,11,123,67,11
S2156,12,67,11,12
S2156,13,11,159,13
S2156,14,159,120,14
S2156,15,120,125,15
S2156,16,125,81,16
S2156,17,81,107,17
S2156,18,107,156,18
S2156,19,156,SINK,19
S2157,1,30,169,1
S2157,2,169,25,2
S2157,3,25,182,3
S2157,4,182,129,4
S2157,5,129,150,5
S2157,6,150,43,6
S2157,7,43,169,7
S2157,8,169,158,8
S2157,9,158,34,9
S2157,10,34,112,10
S2157,11,112,175,11
S2157,12,175,122,12
S2157,13,122,79,13
S2157,14,79,65,14
S2157,15,65,77,15
S2157,16,77,39,16
S2157,17,39,12,17
S2157,18,12,82,18
S2157,19,82,195,19
S2157,20,195,98,20
S2157,21,98,SINK,21
S2158,1,17,141,1
S2158,2,141,127,2
S2158,3,127,178,3
S2158,4,178,169,4
S2158,5,169,112,5
S2158,6,112,74,6
S2158,7,74,64,7
S2158,8,64,167,8
S2158,9,167,112,9
S2158,10,112,114,10
S2158,11,114,SINK,11
S2159,1,86,14,1
S2159,2,14,148,2
S2159,3,148,78,3
S2159,4,78,54,4
S2159,5,54,2,5
S2159,6,2,108,6
S2159,7,108,109,7
S2159,8,109,102,8
S2159,9,102,91,9
S2159,10,91,90,10
S2159,11,90,22,11
S2159,12,22,52,12
S2159,13,52,162,13
S2159,14,162,85,14
S2159,15,85,154,15
S2159,16,154,63,16
S2159,17,63,188,17
S2159,18,188,191,18
S2159,19,191,SINK,19
S216,1,136,144,1
S216,2,144,152,2
S216,3,152,3,3
S216,4,3,59,4
S216,5,59,123,5
S216,6,123,153,6
S216,7,153,165,7
S216,8,165,136,8
S216,9,136,131,9
S216,10,131,188,10
S216,11,188,SINK,11
S2160,1,108,151,1
S2160,2,151,53,2
S2160,3,53,65,3
S2160,4,65,20,4
S2160,5,20,191,5
S2160,6,191,149,6
S2160,7,149,173,7
S2160,8,173,26,8
S2160,9,26,7,9
S2160,10,7,114,10
S2160,11,114,30,11
S2160,12,30,107,12
S2160,13,107,93,13
S2160,14,93,5,14
S2160,15,5,SINK,15
S2161,1,111,24,1
S2161,2,24,87,2
S2161,3,87,29,3
S2161,4,29,100,4
S2161,5,100,167,5
S2161,6,167,86,6
S2161,7,86,193,7
S2161,8,193,12,8
S2161,9,12,56,9
S2161,10,56,SINK,10
S2162,1,110,114,1
S2162,2,114,155,2
S2162,3,155,96,3
S2162,4,96,88,4
S2162,5,88,45,5
S2162,6,45,170,6
S2162,7,170,139,7
S2162,8,139,101,8
S2162,9,101,116,9
S2162,10,116,27,10
S2162,11,27,87,11
S2162,12,87,81,12
S2162,13,81,44,13
S2162,14,44,131,14
S2162,15,131,87,15
S2162,16,87,81,16
S2162,17,81,58,17
S2162,18,58,SINK,18
S2163,1,100,60,1
S2163,2,60,87,2
S2163,3,87,92,3
S2163,4,92,57,4
S2163,5,57,190,5
S2163,6,190,63,6
S2163,7,63,171,7
S2163,8,171,85,8
S2163,9,85,127,9
S2163,10,127,93,10
S2163,11,93,23,11
S2163,12,23,97,12
S2163,13,97,86,13
S2163,14,86,69,14
S2163,15,69,97,15
S2163,16,97,73,16
S2163,17,73,197,17
S2163,18,197,SINK,18
S2164,1,105,100,1
S2164,2,100,24,2
S2164,3,24,194,3
S2164,4,194,60,4
S2164,5,60,46,5
S2164,6,46,167,6
S2164,7,167,13,7
S2164,8,13,196,8
S2164,9,196,21,9
S2164,10,21,6,10
S2164,11,6,143,11
S2164,12,143,36,12
S2164,13,36,4,13
S2164,14,4,79,14
S2164,15,79,62,15
S2164,16,62,95,16
S2164,17,95,SINK,17
S2165,1,80,171,1
S2165,2,171,95,2
S2165,3,95,27,3
S2165,4,27,116,4
S2165,5,116,92,5
S2165,6,92,79,6
S2165,7,79,184,7
S2165,8,184,199,8
S2165,9,199,103,9
S2165,10,103,48,10
S2165,11,48,58,11
S2165,12,58,199,12
S2165,13,199,89,13
S2165,14,89,195,14
S2165,15,195,77,15
S2165,16,77,SINK,16
S2166,1,28,71,1
S2166,2,71,10,2
S2166,3,10,64,3
S2166,4,64,100,4
S2166,5,100,102,5
S2166,6,102,73,6
S2166,7,73,142,7
S2166,8,142,180,8
S2166,9,180,117,9
S2166,10,117,100,10
S2166,11,100,193,11
S2166,12,193,90,12
S2166,13,90,42,13
S2166,14,42,114,14
S2166,15,114,154,15
S2166,16,154,142,16
S2166,17,142,192,17
S2166,18,192,71,18
S2166,19,71,SINK,19
S2167,1,99,122,1
S2167,2,122,28,2
S2167,3,28,81,3
S2167,4,81,142,4
S2167,5,142,8,5
S2167,6,8,171,6
S2167,7,171,185,7
S2167,8,185,159,8
S2167,9,159,124,9
S2167,10,124,144,10
S2167,11,144,188,11
S2167,12,188,140,12
S2167,13,140,72,13
S2167,14,72,SINK,14
S2168,1,23,148,1
S2168,2,148,147,2
S2168,3,147,182,3
S2168,4,182,200,4
S2168,5,200,123,5
S2168,6,123,80,6
S2168,7,80,198,7
S2168,8,198,160,8
S2168,9,160,154,9
S2168,10,154,105,10
S2168,11,105,36,11
S2168,12,36,103,12
S2168,13,103,82,13
S2168,14,82,113,14
S2168,15,113,SINK,15
S2169,1,110,85,1
S2169,2,85,154,2
S2169,3,154,192,3
S2169,4,192,154,4
S2169,5,154,93,5
S2169,6,93,194,6
S2169,7,194,181,7
S2169,8,181,10,8
S2169,9,10,SINK,9
S217,1,199,152,1
S217,2,152,113,2
S217,3,113,133,3
S217,4,133,121,4
S217,5,121,122,5
S217,6,122,130,6
S217,7,130,109,7
S217,8,109,194,8
S217,9,194,59,9
S217,10,59,139,10
S217,11,139,67,11
S217,12,67,191,12
S217,13,191,157,13
S217,14,157,173,14
S217,15,173,135,15
S217,16,135,4,16
S217,17,4,161,17
S217,18,161,SINK,18
S2170,1,40,5,1
S2170,2,5,163,2
S2170,3,163,157,3
S2170,4,157,114,4
S2170,5,114,142,5
S2170,6,142,200,6
S2170,7,200,165,7
S2170,8,165,24,8
S2170,9,24,112,9
S2170,10,112,151,10
S2170,11,151,163,11
S2170,12,163,SINK,12
S2171,1,161,38,1
S2171,2,38,83,2
S2171,3,83,96,3
S2171,4,96,50,4
S2171,5,50,22,5
S2171,6,22,56,6
S2171,7,56,188,7
S2171,8,188,175,8
S2171,9,175,7,9
S2171,10,7,27,10
S2171,11,27,10,11
S2171,12,10,132,12
S2171,13,132,115,13
S2171,14,115,67,14
S2171,15,67,SINK,15
S2172,1,130,74,1
S2172,2,74,52,2
S2172,3,52,103,3
S2172,4,103,181,4
S2172,5,181,6,5
S2172,6,6,105,6
S2172,7,105,111,7
S2172,8,111,16,8
S2172,9,16,SINK,9
S2173,1,178,108,1
S2173,2,108,185,2
S2173,3,185,106,3
S2173,4,106,112,4
S2173,5,112,149,5
S2173,6,149,161,6
S2173,7,161,21,7
S2173,8,21,65,8
S2173,9,65,29,9
S2173,10,29,98,10
S2173,11,98,SINK,11
S2174,1,125,180,1
S2174,2,180,129,2
S2174,3,129,76,3
S2174,4,76,128,4
S2174,5,128,182,5
S2174,6,182,132,6
S2174,7,132,31,7
S2174,8,31,183,8
S2174,9,183,115,9
S2174,10,115,18,10
S2174,11,18,98,11
S2174,12,98,36,12
S2174,13,36,131,13
S2174,14,131,126,14
S2174,15,126,18,15
S2174,16,18,76,16
S2174,17,76,71,17
S2174,18,71,190,18
S2174,19,190,103,19
S2174,20,103,SINK,20
S2175,1,7,134,1
S2175,2,134,175,2
S2175,3,175,15,3
S2175,4,15,84,4
S2175,5,84,50,5
S2175,6,50,152,6
S2175,7,152,54,7
S2175,8,54,79,8
S2175,9,79,163,9
S2175,10,163,196,10
S2175,11,196,155,11
S2175,12,155,157,12
S2175,13,157,196,13
S2175,14,196,189,14
S2175,15,189,27,15
S2175,16,27,184,16
S2175,17,184,195,17
S2175,18,195,28,18
S2175,19,28,54,19
S2175,20,54,SINK,20
S2176,1,41,124,1
S2176,2,124,152,2
S2176,3,152,133,3
S2176,4,133,107,4
S2176,5,107,92,5
S2176,6,92,122,6
S2176,7,122,54,7
S2176,8,54,180,8
S2176,9,180,49,9
S2176,10,49,57,10
S2176,11,57,40,11
S2176,12,40,70,12
S2176,13,70,56,13
S2176,14,56,21,14
S2176,15,21,18,15
S2176,16,18,163,16
S2176,17,163,51,17
S2176,18,51,142,18
S2176,19,142,112,19
S2176,20,112,158,20
S2176,21,158,SINK,21
S2177,1,104,172,1
S2177,2,172,84,2
S2177,3,84,192,3
S2177,4,192,47,4
S2177,5,47,162,5
S2177,6,162,98,6
S2177,7,98,9,7
S2177,8,9,14,8
S2177,9,14,23,9
S2177,10,23,12,10
S2177,11,12,SINK,11
S2178,1,123,78,1
S2178,2,78,136,2
S2178,3,136,42,3
S2178,4,42,172,4
S2178,5,172,2,5
S2178,6,2,133,6
S2178,7,133,114,7
S2178,8,114,128,8
S2178,9,128,177,9
S2178,10,177,46,10
S2178,11,46,103,11
S2178,12,103,37,12
S2178,13,37,188,13
S2178,14,188,92,14
S2178,15,92,122,15
S2178,16,122,54,16
S2178,17,54,29,17
S2178,18,29,75,18
S2178,19,75,162,19
S2178,20,162,59,20
S2178,21,59,SINK,21
S2179,1,147,78,1
S2179,2,78,100,2
S2179,3,100,36,3
S2179,4,36,131,4
S2179,5,131,101,5
S2179,6,101,141,6
S2179,7,141,200,7
S2179,8,200,179,8
S2179,9,179,35,9
S2179,10,35,128,10
S2179,11,128,10,11
S2179,12,10,78,12
S2179,13,78,141,13
S2179,14,141,167,14
S2179,15,167,48,15
S2179,16,48,136,16
S2179,17,136,SINK,17
S218,1,79,183,1
S218,2,183,154,2
S218,3,154,198,3
S218,4,198,40,4
S218,5,40,1,5
S218,6,1,105,6
S218,7,105,116,7
S218,8,116,146,8
S218,9,146,106,9
S218,10,106,SINK,10
S2180,1,46,120,1
S2180,2,120,22,2
S2180,3,22,119,3
S2180,4,119,158,4
S2180,5,158,152,5
S2180,6,152,27,6
S2180,7,27,51,7
S2180,8,51,198,8
S2180,9,198,163,9
S2180,10,163,158,10
S2180,11,158,188,11
S2180,12,188,6,12
S2180,13,6,SINK,13
S2181,1,94,88,1
S2181,2,88,66,2
S2181,3,66,98,3
S2181,4,98,93,4
S2181,5,93,6,5
S2181,6,6,137,6
S2181,7,137,38,7
S2181,8,38,48,8
S2181,9,48,SINK,9
S2182,1,56,11,1
S2182,2,11,72,2
S2182,3,72,107,3
S2182,4,107,24,4
S2182,5,24,67,5
S2182,6,67,46,6
S2182,7,46,59,7
S2182,8,59,197,8
S2182,9,197,66,9
S2182,10,66,80,10
S2182,11,80,113,11
S2182,12,113,160,12
S2182,13,160,SINK,13
S2183,1,45,39,1
S2183,2,39,144,2
S2183,3,144,140,3
S2183,4,140,8,4
S2183,5,8,52,5
S2183,6,52,77,6
S2183,7,77,93,7
S2183,8,93,158,8
S2183,9,158,28,9
S2183,10,28,40,10
S2183,11,40,53,11
S2183,12,53,25,12
S2183,13,25,95,13
S2183,14,95,40,14
S2183,15,40,126,15
S2183,16,126,143,16
S2183,17,143,64,17
S2183,18,64,SINK,18
S2184,1,140,61,1
S2184,2,61,142,2
S2184,3,142,76,3
S2184,4,76,44,4
S2184,5,44,186,5
S2184,6,186,149,6
S2184,7,149,172,7
S2184,8,172,16,8
S2184,9,16,109,9
S2184,10,109,59,10
S2184,11,59,165,11
S2184,12,165,115,12
S2184,13,115,SINK,13
S2185,1,36,32,1
S2185,2,32,153,2
S2185,3,153,76,3
S2185,4,76,163,4
S2185,5,163,93,5
S2185,6,93,23,6
S2185,7,23,114,7
S2185,8,114,37,8
S2185,9,37,198,9
S2185,10,198,62,10
S2185,11,62,160,11
S2185,12,160,79,12
S2185,13,79,148,13
S2185,14,148,70,14
S2185,15,70,58,15
S2185,16,58,27,16
S2185,17,27,93,17
S2185,18,93,SINK,18
S2186,1,199,17,1
S2186,2,17,185,2
S2186,3,185,42,3
S2186,4,42,128,4
S2186,5,128,26,5
S2186,6,26,111,6
S2186,7,111,123,7
S2186,8,123,177,8
S2186,9,177,134,9
S2186,10,134,110,10
S2186,11,110,143,11
S2186,12,143,47,12
S2186,13,47,115,13
S2186,14,115,SINK,14
S2187,1,81,167,1
S2187,2,167,61,2
S2187,3,61,114,3
S2187,4,114,29,4
S2187,5,29,183,5
S2187,6,183,54,6
S2187,7,54,94,7
S2187,8,94,38,8
S2187,9,38,165,9
S2187,10,165,10,10
S2187,11,10,8,11
S2187,12,8,40,12
S2187,13,40,SINK,13
S2188,1,67,13,1
S2188,2,13,28,2
S2188,3,28,108,3
S2188,4,108,197,4
S2188,5,197,196,5
S2188,6,196,174,6
S2188,7,174,134,7
S2188,8,134,166,8
S2188,9,166,74,9
S2188,10,74,122,10
S2188,11,122,68,11
S2188,12,68,80,12
S2188,13,80,37,13
S2188,14,37,SINK,14
S2189,1,193,97,1
S2189,2,97,58,2
S2189,3,58,153,3
S2189,4,153,77,4
S2189,5,77,143,5
S2189,6,143,132,6
S2189,7,132,160,7
S2189,8,160,39,8
S2189,9,39,184,9
S2189,10,184,SINK,10
S219,1,65,120,1
S219,2,120,101,2
S219,3,101,165,3
S219,4,165,55,4
S219,5,55,12,5
S219,6,12,184,6
S219,7,184,141,7
S219,8,141,129,8
S219,9,129,148,9
S219,10,148,109,10
S219,11,109,188,11
S219,12,188,143,12
S219,13,143,189,13
S219,14,189,114,14
S219,15,114,32,15
S219,16,32,SINK,16
S2190,1,31,97,1
S2190,2,97,169,2
S2190,3,169,136,3
S2190,4,136,52,4
S2190,5,52,13,5
S2190,6,13,115,6
S2190,7,115,108,7
S2190,8,108,44,8
S2190,9,44,89,9
S2190,10,89,62,10
S2190,11,62,40,11
S2190,12,40,SINK,12
S2191,1,66,162,1
S2191,2,162,41,2
S2191,3,41,60,3
S2191,4,60,50,4
S2191,5,50,14,5
S2191,6,14,144,6
S2191,7,144,46,7
S2191,8,46,177,8
S2191,9,177,183,9
S2191,10,183,2,10
S2191,11,2,SINK,11
S2192,1,131,176,1
S2192,2,176,45,2
S2192,3,45,60,3
S2192,4,60,93,4
S2192,5,93,51,5
S2192,6,51,86,6
S2192,7,86,114,7
S2192,8,114,173,8
S2192,9,173,SINK,9
S2193,1,64,56,1
S2193,2,56,92,2
S2193,3,92,42,3
S2193,4,42,188,4
S2193,5,188,104,5
S2193,6,104,38,6
S2193,7,38,169,7
S2193,8,169,122,8
S2193,9,122,SINK,9
S2194,1,23,49,1
S2194,2,49,154,2
S2194,3,154,44,3
S2194,4,44,81,4
S2194,5,81,167,5
S2194,6,167,6,6
S2194,7,6,51,7
S2194,8,51,84,8
S2194,9,84,171,9
S2194,10,171,103,10
S2194,11,103,60,11
S2194,12,60,47,12
S2194,13,47,SINK,13
S2195,1,66,17,1
S2195,2,17,68,2
S2195,3,68,134,3
S2195,4,134,121,4
S2195,5,121,155,5
S2195,6,155,97,6
S2195,7,97,89,7
S2195,8,89,183,8
S2195,9,183,84,9
S2195,10,84,8,10
S2195,11,8,197,11
S2195,12,197,195,12
S2195,13,195,SINK,13
S2196,1,122,182,1
S2196,2,182,47,2
S2196,3,47,50,3
S2196,4,50,199,4
S2196,5,199,50,5
S2196,6,50,134,6
S2196,7,134,152,7
S2196,8,152,112,8
S2196,9,112,SINK,9
S2197,1,30,102,1
S2197,2,102,144,2
S2197,3,144,187,3
S2197,4,187,114,4
S2197,5,114,80,5
S2197,6,80,187,6
S2197,7,187,99,7
S2197,8,99,96,8
S2197,9,96,51,9
S2197,10,51,141,10
S2197,11,141,SINK,11
S2198,1,176,35,1
S2198,2,35,175,2
S2198,3,175,141,3
S2198,4,141,126,4
S2198,5,126,148,5
S2198,6,148,15,6
S2198,7,15,134,7
S2198,8,134,185,8
S2198,9,185,107,9
S2198,10,107,58,10
S2198,11,58,187,11
S2198,12,187,112,12
S2198,13,112,18,13
S2198,14,18,10,14
S2198,15,10,192,15
S2198,16,192,106,16
S2198,17,106,94,17
S2198,18,94,SINK,18
S2199,1,120,98,1
S2199,2,98,57,2
S2199,3,57,177,3
S2199,4,177,34,4
S2199,5,34,169,5
S2199,6,169,61,6
S2199,7,61,133,7
S2199,8,133,163,8
S2199,9,163,152,9
S2199,10,152,149,10
S2199,11,149,120,11
S2199,12,120,124,12
S2199,13,124,133,13
S2199,14,133,77,14
S2199,15,77,SINK,15
S220,1,41,36,1
S220,2,36,111,2
S220,3,111,142,3
S220,4,142,167,4
S220,5,167,56,5
S220,6,56,142,6
S220,7,142,75,7
S220,8,75,41,8
S220,9,41,156,9
S220,10,156,192,10
S220,11,192,122,11
S220,12,122,147,12
S220,13,147,67,13
S220,14,67,75,14
S220,15,75,187,15
S220,16,187,100,16
S220,17,100,15,17
S220,18,15,169,18
S220,19,169,97,19
S220,20,97,177,20
S220,21,177,SINK,21
S2200,1,195,106,1
S2200,2,106,184,2
S2200,3,184,93,3
S2200,4,93,39,4
S2200,5,39,114,5
S2200,6,114,69,6
S2200,7,69,200,7
S2200,8,200,106,8
S2200,9,106,50,9
S2200,10,50,88,10
S2200,11,88,SINK,11
S2201,1,100,93,1
S2201,2,93,149,2
S2201,3,149,62,3
S2201,4,62,83,4
S2201,5,83,187,5
S2201,6,187,57,6
S2201,7,57,143,7
S2201,8,143,169,8
S2201,9,169,SINK,9
S2202,1,173,21,1
S2202,2,21,155,2
S2202,3,155,7,3
S2202,4,7,64,4
S2202,5,64,171,5
S2202,6,171,163,6
S2202,7,163,5,7
S2202,8,5,124,8
S2202,9,124,139,9
S2202,10,139,12,10
S2202,11,12,128,11
S2202,12,128,70,12
S2202,13,70,1,13
S2202,14,1,77,14
S2202,15,77,SINK,15
S2203,1,138,94,1
S2203,2,94,32,2
S2203,3,32,3,3
S2203,4,3,139,4
S2203,5,139,155,5
S2203,6,155,195,6
S2203,7,195,192,7
S2203,8,192,81,8
S2203,9,81,123,9
S2203,10,123,181,10
S2203,11,181,44,11
S2203,12,44,63,12
S2203,13,63,SINK,13
S2204,1,145,84,1
S2204,2,84,39,2
S2204,3,39,51,3
S2204,4,51,12,4
S2204,5,12,138,5
S2204,6,138,22,6
S2204,7,22,34,7
S2204,8,34,91,8
S2204,9,91,65,9
S2204,10,65,39,10
S2204,11,39,132,11
S2204,12,132,191,12
S2204,13,191,112,13
S2204,14,112,158,14
S2204,15,158,118,15
S2204,16,118,SINK,16
S2205,1,180,7,1
S2205,2,7,72,2
S2205,3,72,173,3
S2205,4,173,105,4
S2205,5,105,104,5
S2205,6,104,186,6
S2205,7,186,69,7
S2205,8,69,183,8
S2205,9,183,SINK,9
S2206,1,80,113,1
S2206,2,113,56,2
S2206,3,56,187,3
S2206,4,187,150,4
S2206,5,150,53,5
S2206,6,53,125,6
S2206,7,125,152,7
S2206,8,152,177,8
S2206,9,177,37,9
S2206,10,37,123,10
S2206,11,123,95,11
S2206,12,95,120,12
S2206,13,120,192,13
S2206,14,192,125,14
S2206,15,125,177,15
S2206,16,177,165,16
S2206,17,165,SINK,17
S2207,1,169,79,1
S2207,2,79,42,2
S2207,3,42,2,3
S2207,4,2,118,4
S2207,5,118,73,5
S2207,6,73,122,6
S2207,7,122,91,7
S2207,8,91,27,8
S2207,9,27,17,9
S2207,10,17,44,10
S2207,11,44,66,11
S2207,12,66,174,12
S2207,13,174,SINK,13
S2208,1,177,74,1
S2208,2,74,200,2
S2208,3,200,107,3
S2208,4,107,127,4
S2208,5,127,46,5
S2208,6,46,179,6
S2208,7,179,197,7
S2208,8,197,97,8
S2208,9,97,52,9
S2208,10,52,17,10
S2208,11,17,164,11
S2208,12,164,200,12
S2208,13,200,15,13
S2208,14,15,147,14
S2208,15,147,27,15
S2208,16,27,184,16
S2208,17,184,123,17
S2208,18,123,95,18
S2208,19,95,33,19
S2208,20,33,SINK,20
S2209,1,179,105,1
S2209,2,105,112,2
S2209,3,112,177,3
S2209,4,177,93,4
S2209,5,93,56,5
S2209,6,56,102,6
S2209,7,102,2,7
S2209,8,2,65,8
S2209,9,65,164,9
S2209,10,164,185,10
S2209,11,185,50,11
S2209,12,50,136,12
S2209,13,136,98,13
S2209,14,98,165,14
S2209,15,165,SINK,15
S221,1,14,80,1
S221,2,80,84,2
S221,3,84,107,3
S221,4,107,108,4
S221,5,108,141,5
S221,6,141,26,6
S221,7,26,138,7
S221,8,138,33,8
S221,9,33,SINK,9
S2210,1,163,184,1
S2210,2,184,142,2
S2210,3,142,65,3
S2210,4,65,192,4
S2210,5,192,175,5
S2210,6,175,65,6
S2210,7,65,36,7
S2210,8,36,122,8
S2210,9,122,136,9
S2210,10,136,62,10
S2210,11,62,122,11
S2210,12,122,56,12
S2210,13,56,41,13
S2210,14,41,53,14
S2210,15,53,SINK,15
S2211,1,90,65,1
S2211,2,65,91,2
S2211,3,91,84,3
S2211,4,84,23,4
S2211,5,23,73,5
S2211,6,73,117,6
S2211,7,117,170,7
S2211,8,170,47,8
S2211,9,47,60,9
S2211,10,60,155,10
S2211,11,155,143,11
S2211,12,143,14,12
S2211,13,14,85,13
S2211,14,85,38,14
S2211,15,38,SINK,15
S2212,1,138,77,1
S2212,2,77,104,2
S2212,3,104,29,3
S2212,4,29,58,4
S2212,5,58,116,5
S2212,6,116,172,6
S2212,7,172,199,7
S2212,8,199,132,8
S2212,9,132,109,9
S2212,10,109,SINK,10
S2213,1,156,27,1
S2213,2,27,141,2
S2213,3,141,48,3
S2213,4,48,131,4
S2213,5,131,116,5
S2213,6,116,10,6
S2213,7,10,2,7
S2213,8,2,151,8
S2213,9,151,175,9
S2213,10,175,21,10
S2213,11,21,169,11
S2213,12,169,194,12
S2213,13,194,194,13
S2213,14,194,73,14
S2213,15,73,85,15
S2213,16,85,81,16
S2213,17,81,176,17
S2213,18,176,SINK,18
S2214,1,67,4,1
S2214,2,4,21,2
S2214,3,21,195,3
S2214,4,195,150,4
S2214,5,150,164,5
S2214,6,164,96,6
S2214,7,96,120,7
S2214,8,120,25,8
S2214,9,25,111,9
S2214,10,111,126,10
S2214,11,126,57,11
S2214,12,57,57,12
S2214,13,57,125,13
S2214,14,125,16,14
S2214,15,16,104,15
S2214,16,104,25,16
S2214,17,25,48,17
S2214,18,48,131,18
S2214,19,131,SINK,19
S2215,1,126,39,1
S2215,2,39,73,2
S2215,3,73,95,3
S2215,4,95,85,4
S2215,5,85,130,5
S2215,6,130,163,6
S2215,7,163,177,7
S2215,8,177,13,8
S2215,9,13,197,9
S2215,10,197,28,10
S2215,11,28,161,11
S2215,12,161,73,12
S2215,13,73,93,13
S2215,14,93,SINK,14
S2216,1,165,197,1
S2216,2,197,133,2
S2216,3,133,95,3
S2216,4,95,32,4
S2216,5,32,82,5
S2216,6,82,127,6
S2216,7,127,18,7
S2216,8,18,153,8
S2216,9,153,SINK,9
S2217,1,183,62,1
S2217,2,62,150,2
S2217,3,150,162,3
S2217,4,162,156,4
S2217,5,156,1,5
S2217,6,1,183,6
S2217,7,183,50,7
S2217,8,50,81,8
S2217,9,81,SINK,9
S2218,1,57,76,1
S2218,2,76,61,2
S2218,3,61,102,3
S2218,4,102,85,4
S2218,5,85,154,5
S2218,6,154,148,6
S2218,7,148,8,7
S2218,8,8,76,8
S2218,9,76,41,9
S2218,10,41,146,10
S2218,11,146,66,11
S2218,12,66,110,12
S2218,13,110,139,13
S2218,14,139,161,14
S2218,15,161,133,15
S2218,16,133,SINK,16
S2219,1,122,50,1
S2219,2,50,196,2
S2219,3,196,129,3
S2219,4,129,22,4
S2219,5,22,10,5
S2219,6,10,183,6
S2219,7,183,76,7
S2219,8,76,23,8
S2219,9,23,98,9
S2219,10,98,175,10
S2219,11,175,103,11
S2219,12,103,5,12
S2219,13,5,100,13
S2219,14,100,156,14
S2219,15,156,121,15
S2219,16,121,164,16
S2219,17,164,139,17
S2219,18,139,150,18
S2219,19,150,SINK,19
S222,1,73,105,1
S222,2,105,196,2
S222,3,196,9,3
S222,4,9,106,4
S222,5,106,115,5
S222,6,115,174,6
S222,7,174,147,7
S222,8,147,194,8
S222,9,194,34,9
S222,10,34,82,10
S222,11,82,77,11
S222,12,77,79,12
S222,13,79,SINK,13
S2220,1,88,195,1
S2220,2,195,60,2
S2220,3,60,109,3
S2220,4,109,6,4
S2220,5,6,91,5
S2220,6,91,5,6
S2220,7,5,106,7
S2220,8,106,198,8
S2220,9,198,190,9
S2220,10,190,149,10
S2220,11,149,143,11
S2220,12,143,149,12
S2220,13,149,58,13
S2220,14,58,194,14
S2220,15,194,SINK,15
S2221,1,141,121,1
S2221,2,121,192,2
S2221,3,192,7,3
S2221,4,7,89,4
S2221,5,89,167,5
S2221,6,167,150,6
S2221,7,150,54,7
S2221,8,54,93,8
S2221,9,93,184,9
S2221,10,184,120,10
S2221,11,120,107,11
S2221,12,107,185,12
S2221,13,185,98,13
S2221,14,98,8,14
S2221,15,8,76,15
S2221,16,76,SINK,16
S2222,1,42,106,1
S2222,2,106,150,2
S2222,3,150,66,3
S2222,4,66,36,4
S2222,5,36,147,5
S2222,6,147,6,6
S2222,7,6,21,7
S2222,8,21,181,8
S2222,9,181,172,9
S2222,10,172,144,10
S2222,11,144,90,11
S2222,12,90,61,12
S2222,13,61,125,13
S2222,14,125,130,14
S2222,15,130,74,15
S2222,16,74,149,16
S2222,17,149,106,17
S2222,18,106,59,18
S2222,19,59,44,19
S2222,20,44,143,20
S2222,21,143,SINK,21
S2223,1,171,125,1
S2223,2,125,177,2
S2223,3,177,13,3
S2223,4,13,166,4
S2223,5,166,103,5
S2223,6,103,134,6
S2223,7,134,106,7
S2223,8,106,4,8
S2223,9,4,97,9
S2223,10,97,102,10
S2223,11,102,68,11
S2223,12,68,37,12
S2223,13,37,48,13
S2223,14,48,187,14
S2223,15,187,28,15
S2223,16,28,SINK,16
S2224,1,109,123,1
S2224,2,123,157,2
S2224,3,157,151,3
S2224,4,151,183,4
S2224,5,183,129,5
S2224,6,129,26,6
S2224,7,26,26,7
S2224,8,26,83,8
S2224,9,83,SINK,9
S2225,1,169,185,1
