customer,timestamp,item,sequence_position
S2625,8,131,8
S2625,9,171,9
S2625,10,39,10
S2625,11,177,11
S2625,12,100,12
S2625,13,86,13
S2625,14,129,14
S2625,15,34,15
S2625,16,61,16
S2625,17,92,17
S2625,18,110,18
S2626,1,8,1
S2626,2,54,2
S2626,3,161,3
S2626,4,135,4
S2626,5,79,5
S2626,6,183,6
S2626,7,63,7
S2626,8,29,8
S2626,9,140,9
S2626,10,66,10
S2627,1,33,1
S2627,2,129,2
S2627,3,12,3
S2627,4,114,4
S2627,5,66,5
S2627,6,87,6
S2627,7,101,7
S2627,8,162,8
S2627,9,29,9
S2627,10,119,10
S2627,11,181,11
S2627,12,53,12
S2627,13,182,13
S2627,14,74,14
S2627,15,42,15
S2627,16,148,16
S2627,17,116,17
S2627,18,70,18
S2627,19,86,19
S2627,20,39,20
S2628,1,95,1
S2628,2,127,2
S2628,3,192,3
S2628,4,91,4
S2628,5,138,5
S2628,6,192,6
S2628,7,36,7
S2628,8,101,8
S2628,9,144,9
S2628,10,34,10
S2628,11,38,11
S2628,12,30,12
S2628,13,115,13
S2628,14,9,14
S2628,15,57,15
S2628,16,102,16
S2628,17,9,17
S2628,18,3,18
S2629,1,129,1
S2629,2,132,2
S2629,3,50,3
S2629,4,100,4
S2629,5,141,5
S2629,6,20,6
S2629,7,129,7
S2629,8,95,8
S2629,9,22,9
S2629,10,183,10
S2629,11,80,11
S2629,12,160,12
S2629,13,52,13
S2629,14,44,14
S2629,15,66,15
S2629,16,151,16
S263,1,153,1
S263,2,175,2
S263,3,140,3
S263,4,121,4
S263,5,66,5
S263,6,153,6
S263,7,177,7
S263,8,168,8
S263,9,131,9
S263,10,157,10
S263,11,160,11
S263,12,51,12
S263,13,104,13
S263,14,80,14
S263,15,113,15
S263,16,184,16
S263,17,45,17
S263,18,82,18
S2630,1,145,1
S2630,2,172,2
S2630,3,112,3
S2630,4,116,4
S2630,5,167,5
S2630,6,78,6
S2630,7,31,7
S2630,8,163,8
S2630,9,131,9
S2630,10,98,10
S2630,11,124,11
S2630,12,6,12
S2630,13,12,13
S2631,1,130,1
S2631,2,35,2
S2631,3,114,3
S2631,4,175,4
S2631,5,94,5
S2631,6,141,6
S2631,7,136,7
S2631,8,183,8
S2631,9,140,9
S2631,10,40,10
S2632,1,183,1
S2632,2,34,2
S2632,3,81,3
S2632,4,156,4
S2632,5,62,5
S2632,6,1,6
S2632,7,73,7
S2632,8,134,8
S2632,9,143,9
S2632,10,77,10
S2632,11,35,11
S2632,12,183,12
S2632,13,75,13
S2632,14,104,14
S2632,15,93,15
S2632,16,131,16
S2632,17,190,17
S2632,18,113,18
S2632,19,172,19
S2632,20,188,20
S2633,1,186,1
S2633,2,69,2
S2633,3,142,3
S2633,4,93,4
S2633,5,199,5
S2633,6,41,6
S2633,7,11,7
S2633,8,128,8
S2633,9,185,9
S2633,10,79,10
S2633,11,112,11
S2633,12,139,12
S2633,13,47,13
S2633,14,11,14
S2634,1,108,1
S2634,2,16,2
S2634,3,32,3
S2634,4,10,4
S2634,5,12,5
S2634,6,151,6
S2634,7,25,7
S2634,8,18,8
S2634,9,11,9
S2634,10,46,10
S2634,11,86,11
S2634,12,195,12
S2634,13,192,13
S2634,14,172,14
S2634,15,176,15
S2635,1,65,1
S2635,2,25,2
S2635,3,121,3
S2635,4,146,4
S2635,5,169,5
S2635,6,68,6
S2635,7,131,7
S2635,8,179,8
S2635,9,123,9
S2635,10,134,10
S2635,11,18,11
S2635,12,176,12
S2635,13,141,13
S2635,14,99,14
S2635,15,198,15
S2636,1,30,1
S2636,2,164,2
S2636,3,143,3
S2636,4,151,4
S2636,5,74,5
S2636,6,21,6
S2636,7,133,7
S2636,8,171,8
S2636,9,158,9
S2636,10,3,10
S2636,11,52,11
S2637,1,133,1
S2637,2,167,2
S2637,3,129,3
S2637,4,33,4
S2637,5,8,5
S2637,6,48,6
S2637,7,78,7
S2637,8,179,8
S2637,9,194,9
S2637,10,111,10
S2637,11,196,11
S2637,12,180,12
S2637,13,16,13
S2637,14,136,14
S2637,15,75,15
S2637,16,19,16
S2637,17,61,17
S2637,18,155,18
S2637,19,152,19
S2638,1,177,1
S2638,2,96,2
S2638,3,48,3
S2638,4,116,4
S2638,5,42,5
S2638,6,42,6
S2638,7,192,7
S2638,8,46,8
S2638,9,72,9
S2638,10,55,10
S2638,11,135,11
S2638,12,40,12
S2638,13,109,13
S2638,14,16,14
S2638,15,49,15
S2638,16,119,16
S2638,17,157,17
S2638,18,90,18
S2638,19,108,19
S2638,20,136,20
S2639,1,171,1
S2639,2,166,2
S2639,3,131,3
S2639,4,83,4
S2639,5,140,5
S2639,6,122,6
S2639,7,154,7
S2639,8,157,8
S2639,9,169,9
S2639,10,81,10
S2639,11,195,11
S2639,12,81,12
S2639,13,81,13
S2639,14,10,14
S2639,15,65,15
S2639,16,87,16
S2639,17,130,17
S2639,18,85,18
S2639,19,196,19
S2639,20,66,20
S264,1,22,1
S264,2,116,2
S264,3,140,3
S264,4,44,4
S264,5,112,5
S264,6,130,6
S264,7,192,7
S264,8,162,8
S264,9,7,9
S264,10,197,10
S264,11,177,11
S264,12,175,12
S264,13,49,13
S264,14,116,14
S264,15,8,15
S2640,1,5,1
S2640,2,134,2
S2640,3,118,3
S2640,4,47,4
S2640,5,99,5
S2640,6,121,6
S2640,7,151,7
S2640,8,192,8
S2640,9,13,9
S2641,1,144,1
S2641,2,169,2
S2641,3,33,3
S2641,4,90,4
S2641,5,92,5
S2641,6,72,6
S2641,7,112,7
S2641,8,35,8
S2641,9,96,9
S2642,1,80,1
S2642,2,139,2
S2642,3,154,3
S2642,4,22,4
S2642,5,47,5
S2642,6,87,6
S2642,7,18,7
S2642,8,138,8
S2642,9,159,9
S2642,10,168,10
S2642,11,28,11
S2642,12,74,12
S2642,13,32,13
S2642,14,7,14
S2642,15,138,15
S2642,16,87,16
S2642,17,181,17
S2643,1,99,1
S2643,2,144,2
S2643,3,102,3
S2643,4,36,4
S2643,5,99,5
S2643,6,129,6
S2643,7,5,7
S2643,8,170,8
S2643,9,143,9
S2643,10,89,10
S2643,11,101,11
S2643,12,149,12
S2643,13,42,13
S2643,14,6,14
S2643,15,73,15
S2643,16,14,16
S2643,17,95,17
S2643,18,82,18
S2644,1,118,1
S2644,2,96,2
S2644,3,144,3
S2644,4,85,4
S2644,5,150,5
S2644,6,117,6
S2644,7,170,7
S2644,8,35,8
S2644,9,90,9
S2644,10,130,10
S2644,11,162,11
S2645,1,102,1
S2645,2,166,2
S2645,3,27,3
S2645,4,189,4
S2645,5,46,5
S2645,6,108,6
S2645,7,28,7
S2645,8,94,8
S2645,9,191,9
S2645,10,188,10
S2645,11,19,11
S2645,12,32,12
S2645,13,130,13
S2645,14,111,14
S2645,15,171,15
S2645,16,141,16
S2645,17,111,17
S2645,18,78,18
S2645,19,36,19
S2645,20,10,20
S2645,21,85,21
S2646,1,134,1
S2646,2,165,2
S2646,3,96,3
S2646,4,199,4
S2646,5,138,5
S2646,6,55,6
S2646,7,156,7
S2646,8,33,8
S2646,9,92,9
S2646,10,182,10
S2646,11,7,11
S2646,12,171,12
S2646,13,27,13
S2646,14,43,14
S2646,15,28,15
S2647,1,136,1
S2647,2,86,2
S2647,3,162,3
S2647,4,102,4
S2647,5,98,5
S2647,6,35,6
S2647,7,90,7
S2647,8,34,8
S2647,9,107,9
S2647,10,182,10
S2647,11,148,11
S2647,12,68,12
S2647,13,33,13
S2647,14,160,14
S2647,15,189,15
S2647,16,111,16
S2647,17,196,17
S2648,1,12,1
S2648,2,101,2
S2648,3,34,3
S2648,4,46,4
S2648,5,49,5
S2648,6,150,6
S2648,7,72,7
S2648,8,169,8
S2648,9,175,9
S2648,10,63,10
S2648,11,141,11
S2648,12,136,12
S2648,13,64,13
S2648,14,99,14
S2648,15,120,15
S2648,16,48,16
S2648,17,85,17
S2648,18,165,18
S2648,19,3,19
S2648,20,102,20
S2649,1,159,1
S2649,2,126,2
S2649,3,124,3
S2649,4,40,4
S2649,5,158,5
S2649,6,76,6
S2649,7,117,7
S2649,8,145,8
S2649,9,39,9
S2649,10,139,10
S2649,11,191,11
S2649,12,145,12
S2649,13,39,13
S2649,14,37,14
S2649,15,31,15
S2649,16,82,16
S2649,17,38,17
S2649,18,145,18
S2649,19,120,19
S2649,20,4,20
S2649,21,56,21
S265,1,160,1
S265,2,142,2
S265,3,194,3
S265,4,142,4
S265,5,171,5
S265,6,147,6
S265,7,138,7
S265,8,85,8
S265,9,200,9
S265,10,13,10
S265,11,33,11
S265,12,178,12
S265,13,138,13
S265,14,129,14
S265,15,180,15
S2650,1,49,1
S2650,2,28,2
S2650,3,137,3
S2650,4,69,4
S2650,5,36,5
S2650,6,40,6
S2650,7,166,7
S2650,8,199,8
S2650,9,105,9
S2650,10,168,10
S2650,11,89,11
S2650,12,182,12
S2650,13,103,13
S2650,14,13,14
S2651,1,192,1
S2651,2,183,2
S2651,3,137,3
S2651,4,47,4
S2651,5,78,5
S2651,6,122,6
S2651,7,196,7
S2651,8,159,8
S2651,9,112,9
S2651,10,59,10
S2651,11,11,11
S2651,12,69,12
S2651,13,159,13
S2651,14,155,14
S2651,15,147,15
S2652,1,156,1
S2652,2,16,2
S2652,3,142,3
S2652,4,2,4
S2652,5,5,5
S2652,6,159,6
S2652,7,181,7
S2652,8,46,8
S2652,9,160,9
S2652,10,131,10
S2652,11,108,11
S2652,12,90,12
S2652,13,173,13
S2652,14,37,14
S2652,15,125,15
S2652,16,87,16
S2652,17,193,17
S2652,18,25,18
S2652,19,158,19
S2653,1,79,1
S2653,2,104,2
S2653,3,81,3
S2653,4,139,4
S2653,5,161,5
S2653,6,7,6
S2653,7,26,7
S2653,8,113,8
S2653,9,21,9
S2653,10,148,10
S2653,11,79,11
S2653,12,169,12
S2653,13,169,13
S2653,14,144,14
S2653,15,87,15
S2653,16,166,16
S2653,17,99,17
S2653,18,47,18
S2653,19,154,19
S2653,20,85,20
S2654,1,76,1
S2654,2,69,2
S2654,3,173,3
S2654,4,144,4
S2654,5,90,5
S2654,6,8,6
S2654,7,10,7
S2654,8,10,8
S2654,9,24,9
S2654,10,4,10
S2654,11,22,11
S2654,12,177,12
S2654,13,73,13
S2654,14,5,14
S2655,1,17,1
S2655,2,38,2
S2655,3,21,3
S2655,4,4,4
S2655,5,164,5
S2655,6,83,6
S2655,7,137,7
S2655,8,74,8
S2655,9,154,9
S2655,10,95,10
S2655,11,134,11
S2656,1,29,1
S2656,2,28,2
S2656,3,58,3
S2656,4,26,4
S2656,5,146,5
S2656,6,200,6
S2656,7,7,7
S2656,8,190,8
S2656,9,187,9
S2657,1,12,1
S2657,2,141,2
S2657,3,173,3
S2657,4,89,4
S2657,5,103,5
S2657,6,98,6
S2657,7,85,7
S2657,8,56,8
S2657,9,128,9
S2657,10,18,10
S2657,11,19,11
S2657,12,44,12
S2657,13,55,13
S2657,14,17,14
S2657,15,80,15
S2657,16,107,16
S2657,17,143,17
S2657,18,90,18
S2657,19,40,19
S2657,20,49,20
S2657,21,39,21
S2658,1,89,1
S2658,2,109,2
S2658,3,143,3
S2658,4,13,4
S2658,5,74,5
S2658,6,25,6
S2658,7,15,7
S2658,8,74,8
S2658,9,23,9
S2658,10,95,10
S2658,11,21,11
S2658,12,178,12
S2659,1,129,1
S2659,2,56,2
S2659,3,176,3
S2659,4,113,4
S2659,5,83,5
S2659,6,32,6
S2659,7,160,7
S2659,8,52,8
S2659,9,6,9
S2659,10,117,10
S2659,11,156,11
S2659,12,104,12
S2659,13,40,13
S2659,14,8,14
S2659,15,74,15
S2659,16,78,16
S2659,17,47,17
S266,1,69,1
S266,2,187,2
S266,3,142,3
S266,4,103,4
S266,5,150,5
S266,6,112,6
S266,7,45,7
S266,8,47,8
S266,9,126,9
S266,10,195,10
S266,11,91,11
S266,12,115,12
S266,13,67,13
S2660,1,54,1
S2660,2,129,2
S2660,3,143,3
S2660,4,28,4
S2660,5,171,5
S2660,6,165,6
S2660,7,44,7
S2660,8,22,8
S2660,9,5,9
S2660,10,164,10
S2661,1,191,1
S2661,2,179,2
S2661,3,56,3
S2661,4,173,4
S2661,5,115,5
S2661,6,157,6
S2661,7,105,7
S2661,8,37,8
S2661,9,6,9
S2661,10,39,10
S2661,11,178,11
S2661,12,151,12
S2661,13,57,13
S2661,14,30,14
S2662,1,9,1
S2662,2,164,2
S2662,3,106,3
S2662,4,146,4
S2662,5,155,5
S2662,6,146,6
S2662,7,183,7
S2662,8,26,8
S2662,9,26,9
S2662,10,19,10
S2662,11,178,11
S2663,1,138,1
S2663,2,76,2
S2663,3,166,3
S2663,4,65,4
S2663,5,125,5
S2663,6,159,6
S2663,7,187,7
S2663,8,159,8
S2663,9,30,9
S2663,10,12,10
S2664,1,139,1
S2664,2,198,2
S2664,3,177,3
S2664,4,32,4
S2664,5,194,5
S2664,6,40,6
S2664,7,152,7
S2664,8,140,8
S2664,9,150,9
S2664,10,108,10
S2664,11,75,11
S2664,12,101,12
S2664,13,146,13
S2664,14,101,14
S2664,15,13,15
S2664,16,144,16
S2664,17,20,17
S2665,1,192,1
S2665,2,195,2
S2665,3,159,3
S2665,4,182,4
S2665,5,98,5
S2665,6,7,6
S2665,7,131,7
S2665,8,142,8
S2665,9,10,9
S2665,10,144,10
S2666,1,34,1
S2666,2,128,2
S2666,3,100,3
S2666,4,113,4
S2666,5,72,5
S2666,6,65,6
S2666,7,35,7
S2666,8,4,8
S2666,9,60,9
S2666,10,54,10
S2666,11,136,11
S2666,12,123,12
S2666,13,92,13
S2666,14,170,14
S2666,15,111,15
S2666,16,143,16
S2666,17,53,17
S2666,18,129,18
S2666,19,44,19
S2667,1,10,1
S2667,2,49,2
S2667,3,53,3
S2667,4,43,4
S2667,5,90,5
S2667,6,3,6
S2667,7,9,7
S2667,8,103,8
S2667,9,197,9
S2667,10,104,10
S2667,11,189,11
S2667,12,111,12
S2667,13,22,13
S2667,14,129,14
S2667,15,120,15
S2667,16,125,16
S2667,17,62,17
S2667,18,43,18
S2667,19,162,19
S2668,1,60,1
S2668,2,40,2
S2668,3,73,3
S2668,4,14,4
S2668,5,99,5
S2668,6,40,6
S2668,7,9,7
S2668,8,47,8
S2668,9,198,9
S2668,10,81,10
S2668,11,200,11
S2668,12,137,12
S2668,13,119,13
S2668,14,91,14
S2669,1,167,1
S2669,2,37,2
S2669,3,71,3
S2669,4,138,4
S2669,5,36,5
S2669,6,133,6
S2669,7,41,7
S2669,8,124,8
S2669,9,110,9
S2669,10,47,10
S2669,11,150,11
S2669,12,65,12
S2669,13,83,13
S2669,14,14,14
S2669,15,136,15
S2669,16,71,16
S2669,17,62,17
S2669,18,148,18
S2669,19,83,19
S267,1,48,1
S267,2,152,2
S267,3,103,3
S267,4,8,4
S267,5,60,5
S267,6,102,6
S267,7,38,7
S267,8,74,8
S267,9,70,9
S267,10,75,10
S2670,1,111,1
S2670,2,111,2
S2670,3,122,3
S2670,4,57,4
S2670,5,118,5
S2670,6,163,6
S2670,7,165,7
S2670,8,3,8
S2670,9,84,9
S2670,10,113,10
S2670,11,19,11
S2670,12,189,12
S2671,1,118,1
S2671,2,160,2
S2671,3,200,3
S2671,4,41,4
S2671,5,117,5
S2671,6,187,6
S2671,7,146,7
S2671,8,147,8
S2671,9,53,9
S2671,10,119,10
S2671,11,60,11
S2671,12,120,12
S2671,13,22,13
S2671,14,49,14
S2671,15,177,15
S2672,1,59,1
S2672,2,151,2
S2672,3,86,3
S2672,4,52,4
S2672,5,186,5
S2672,6,165,6
S2672,7,137,7
S2672,8,74,8
S2672,9,137,9
S2672,10,191,10
S2672,11,172,11
S2672,12,181,12
S2672,13,133,13
S2672,14,49,14
S2673,1,61,1
S2673,2,128,2
S2673,3,176,3
S2673,4,123,4
S2673,5,98,5
S2673,6,109,6
S2673,7,50,7
S2673,8,5,8
S2673,9,36,9
S2673,10,47,10
S2673,11,177,11
S2673,12,47,12
S2673,13,196,13
S2673,14,141,14
S2673,15,144,15
S2673,16,2,16
S2673,17,161,17
S2674,1,185,1
S2674,2,69,2
S2674,3,58,3
S2674,4,66,4
S2674,5,24,5
S2674,6,79,6
S2674,7,13,7
S2674,8,115,8
S2674,9,55,9
S2674,10,149,10
S2674,11,158,11
S2674,12,46,12
S2674,13,141,13
S2674,14,31,14
S2674,15,2,15
S2674,16,115,16
S2674,17,9,17
S2674,18,134,18
S2675,1,190,1
S2675,2,14,2
S2675,3,195,3
S2675,4,122,4
S2675,5,34,5
S2675,6,173,6
S2675,7,83,7
S2675,8,68,8
S2675,9,164,9
S2675,10,26,10
S2675,11,60,11
S2675,12,73,12
S2675,13,99,13
S2675,14,73,14
S2675,15,121,15
S2675,16,104,16
S2675,17,68,17
S2675,18,106,18
S2675,19,158,19
S2675,20,171,20
S2675,21,29,21
S2676,1,46,1
S2676,2,173,2
S2676,3,193,3
S2676,4,106,4
S2676,5,73,5
S2676,6,3,6
S2676,7,180,7
S2676,8,71,8
S2676,9,91,9
S2676,10,80,10
S2676,11,156,11
S2676,12,1,12
S2676,13,181,13
S2677,1,17,1
S2677,2,58,2
S2677,3,36,3
S2677,4,51,4
S2677,5,136,5
S2677,6,104,6
S2677,7,42,7
S2677,8,186,8
S2677,9,198,9
S2677,10,118,10
S2677,11,31,11
S2677,12,158,12
S2677,13,84,13
S2677,14,25,14
S2677,15,173,15
S2677,16,9,16
S2677,17,135,17
S2677,18,132,18
S2677,19,51,19
S2678,1,179,1
S2678,2,135,2
S2678,3,85,3
S2678,4,43,4
S2678,5,14,5
S2678,6,177,6
S2678,7,116,7
S2678,8,59,8
S2678,9,78,9
S2678,10,139,10
S2678,11,140,11
S2678,12,33,12
S2678,13,38,13
S2678,14,40,14
S2678,15,112,15
S2679,1,148,1
S2679,2,142,2
S2679,3,13,3
S2679,4,178,4
S2679,5,147,5
S2679,6,104,6
S2679,7,53,7
S2679,8,85,8
S2679,9,29,9
S2679,10,1,10
S2679,11,41,11
S2679,12,24,12
S2679,13,107,13
S2679,14,79,14
S2679,15,11,15
S2679,16,142,16
S2679,17,75,17
S2679,18,93,18
S268,1,86,1
S268,2,169,2
S268,3,69,3
S268,4,98,4
S268,5,74,5
S268,6,97,6
S268,7,7,7
S268,8,157,8
S268,9,86,9
S2680,1,146,1
S2680,2,174,2
S2680,3,178,3
S2680,4,172,4
S2680,5,177,5
S2680,6,192,6
S2680,7,29,7
S2680,8,180,8
S2680,9,137,9
S2680,10,14,10
S2680,11,70,11
S2680,12,17,12
S2680,13,128,13
S2680,14,200,14
S2681,1,165,1
S2681,2,113,2
S2681,3,156,3
S2681,4,33,4
S2681,5,107,5
S2681,6,137,6
S2681,7,104,7
S2681,8,101,8
S2681,9,168,9
S2681,10,82,10
S2681,11,38,11
S2682,1,43,1
S2682,2,41,2
S2682,3,107,3
S2682,4,138,4
S2682,5,3,5
S2682,6,194,6
S2682,7,184,7
S2682,8,122,8
S2682,9,186,9
S2682,10,92,10
S2682,11,95,11
S2682,12,2,12
S2682,13,122,13
S2682,14,108,14
S2682,15,188,15
S2683,1,4,1
S2683,2,36,2
S2683,3,87,3
S2683,4,125,4
S2683,5,134,5
S2683,6,138,6
S2683,7,120,7
S2683,8,72,8
S2683,9,133,9
S2683,10,48,10
S2683,11,181,11
S2683,12,198,12
S2683,13,10,13
S2683,14,174,14
S2683,15,35,15
S2683,16,64,16
S2683,17,195,17
S2683,18,190,18
S2683,19,26,19
S2683,20,83,20
S2684,1,40,1
S2684,2,82,2
S2684,3,79,3
S2684,4,176,4
S2684,5,67,5
S2684,6,147,6
S2684,7,192,7
S2684,8,129,8
S2684,9,21,9
S2684,10,4,10
S2684,11,57,11
S2684,12,104,12
S2684,13,85,13
S2685,1,84,1
S2685,2,186,2
S2685,3,164,3
S2685,4,43,4
S2685,5,154,5
S2685,6,83,6
S2685,7,26,7
S2685,8,162,8
S2685,9,186,9
S2685,10,153,10
S2685,11,14,11
S2685,12,10,12
S2685,13,84,13
S2685,14,117,14
S2685,15,23,15
S2685,16,8,16
S2685,17,167,17
S2685,18,127,18
S2686,1,82,1
S2686,2,163,2
S2686,3,88,3
S2686,4,48,4
S2686,5,27,5
S2686,6,70,6
S2686,7,134,7
S2686,8,187,8
S2686,9,189,9
S2686,10,150,10
S2686,11,45,11
S2686,12,174,12
S2686,13,107,13
S2686,14,41,14
S2686,15,167,15
S2686,16,105,16
S2687,1,41,1
S2687,2,27,2
S2687,3,125,3
S2687,4,131,4
S2687,5,54,5
S2687,6,197,6
S2687,7,3,7
S2687,8,53,8
S2687,9,151,9
S2688,1,118,1
S2688,2,113,2
S2688,3,4,3
S2688,4,148,4
S2688,5,2,5
S2688,6,157,6
S2688,7,118,7
S2688,8,184,8
S2688,9,123,9
S2688,10,73,10
S2688,11,177,11
S2689,1,106,1
S2689,2,42,2
S2689,3,187,3
S2689,4,4,4
S2689,5,161,5
S2689,6,97,6
S2689,7,176,7
S2689,8,123,8
S2689,9,92,9
S2689,10,136,10
S2689,11,192,11
S2689,12,101,12
S2689,13,107,13
S2689,14,141,14
S2689,15,56,15
S269,1,174,1
S269,2,97,2
S269,3,129,3
S269,4,135,4
S269,5,83,5
S269,6,21,6
S269,7,111,7
S269,8,7,8
S269,9,87,9
S269,10,147,10
S269,11,40,11
S269,12,74,12
S269,13,181,13
S269,14,21,14
S269,15,123,15
S269,16,139,16
S269,17,37,17
S269,18,120,18
S269,19,112,19
S2690,1,4,1
S2690,2,127,2
S2690,3,7,3
S2690,4,20,4
S2690,5,162,5
S2690,6,103,6
S2690,7,23,7
S2690,8,63,8
S2690,9,79,9
S2690,10,37,10
S2690,11,187,11
S2690,12,128,12
S2690,13,132,13
S2690,14,85,14
S2690,15,65,15
S2690,16,125,16
S2691,1,111,1
S2691,2,189,2
S2691,3,48,3
S2691,4,48,4
S2691,5,184,5
S2691,6,17,6
S2691,7,129,7
S2691,8,2,8
S2691,9,82,9
S2691,10,156,10
S2691,11,100,11
S2691,12,63,12
S2691,13,16,13
S2692,1,165,1
S2692,2,90,2
S2692,3,173,3
S2692,4,71,4
S2692,5,187,5
S2692,6,172,6
S2692,7,172,7
S2692,8,106,8
S2692,9,95,9
S2692,10,69,10
S2692,11,137,11
S2692,12,75,12
S2692,13,22,13
S2692,14,106,14
S2692,15,153,15
S2692,16,152,16
S2693,1,152,1
S2693,2,13,2
S2693,3,143,3
S2693,4,169,4
S2693,5,157,5
S2693,6,85,6
S2693,7,198,7
S2693,8,22,8
S2693,9,103,9
S2694,1,121,1
S2694,2,64,2
S2694,3,181,3
S2694,4,163,4
S2694,5,109,5
S2694,6,165,6
S2694,7,182,7
S2694,8,40,8
S2694,9,98,9
S2694,10,130,10
S2694,11,125,11
S2694,12,58,12
S2694,13,95,13
S2694,14,95,14
S2694,15,67,15
S2695,1,47,1
S2695,2,175,2
S2695,3,19,3
S2695,4,139,4
S2695,5,164,5
S2695,6,5,6
S2695,7,43,7
S2695,8,134,8
S2695,9,45,9
S2695,10,158,10
S2695,11,111,11
S2695,12,116,12
S2695,13,28,13
S2695,14,17,14
S2695,15,77,15
S2695,16,183,16
S2695,17,8,17
S2695,18,84,18
S2695,19,13,19
S2695,20,171,20
S2696,1,66,1
S2696,2,142,2
S2696,3,193,3
S2696,4,81,4
S2696,5,121,5
S2696,6,23,6
S2696,7,47,7
S2696,8,42,8
S2696,9,23,9
S2696,10,160,10
S2696,11,16,11
S2696,12,80,12
S2696,13,116,13
S2696,14,144,14
S2696,15,37,15
S2696,16,58,16
S2696,17,78,17
S2696,18,105,18
S2696,19,88,19
S2697,1,64,1
S2697,2,186,2
S2697,3,36,3
S2697,4,32,4
S2697,5,191,5
S2697,6,88,6
S2697,7,145,7
S2697,8,56,8
S2697,9,45,9
S2697,10,93,10
S2697,11,194,11
S2698,1,49,1
S2698,2,87,2
S2698,3,50,3
S2698,4,152,4
S2698,5,193,5
S2698,6,37,6
S2698,7,118,7
S2698,8,39,8
S2698,9,10,9
S2699,1,15,1
S2699,2,195,2
S2699,3,119,3
S2699,4,22,4
S2699,5,83,5
S2699,6,145,6
S2699,7,37,7
S2699,8,114,8
S2699,9,36,9
S2699,10,22,10
S2699,11,25,11
S270,1,38,1
S270,2,37,2
S270,3,142,3
S270,4,101,4
S270,5,7,5
S270,6,135,6
S270,7,46,7
S270,8,50,8
S270,9,179,9
S270,10,99,10
S270,11,138,11
S270,12,138,12
S270,13,146,13
S270,14,137,14
S270,15,172,15
S270,16,27,16
S2700,1,84,1
S2700,2,150,2
S2700,3,130,3
S2700,4,188,4
S2700,5,182,5
S2700,6,106,6
S2700,7,81,7
S2700,8,47,8
S2700,9,91,9
S2700,10,9,10
S2700,11,77,11
S2700,12,4,12
S2700,13,58,13
S2700,14,144,14
S2700,15,3,15
S2701,1,186,1
S2701,2,49,2
S2701,3,67,3
S2701,4,138,4
S2701,5,124,5
S2701,6,77,6
S2701,7,194,7
S2701,8,85,8
S2701,9,106,9
S2701,10,173,10
S2701,11,60,11
S2701,12,18,12
S2701,13,91,13
S2701,14,103,14
S2701,15,4,15
S2701,16,17,16
S2701,17,109,17
S2701,18,44,18
S2701,19,112,19
S2702,1,34,1
S2702,2,22,2
S2702,3,31,3
S2702,4,185,4
S2702,5,159,5
S2702,6,41,6
S2702,7,167,7
S2702,8,168,8
S2702,9,133,9
S2702,10,64,10
S2702,11,26,11
S2702,12,185,12
S2702,13,47,13
S2702,14,102,14
S2702,15,38,15
S2702,16,115,16
S2703,1,137,1
S2703,2,19,2
S2703,3,81,3
S2703,4,22,4
S2703,5,1,5
S2703,6,172,6
S2703,7,118,7
S2703,8,70,8
S2703,9,11,9
S2704,1,71,1
S2704,2,39,2
S2704,3,115,3
S2704,4,55,4
S2704,5,62,5
S2704,6,163,6
S2704,7,105,7
S2704,8,98,8
S2704,9,50,9
S2705,1,188,1
S2705,2,12,2
S2705,3,60,3
S2705,4,199,4
S2705,5,92,5
S2705,6,187,6
S2705,7,38,7
S2705,8,41,8
S2705,9,180,9
S2705,10,34,10
S2705,11,11,11
S2705,12,106,12
S2705,13,197,13
S2705,14,158,14
S2705,15,118,15
S2705,16,168,16
S2705,17,42,17
S2705,18,72,18
S2706,1,55,1
S2706,2,32,2
S2706,3,124,3
S2706,4,116,4
S2706,5,140,5
S2706,6,132,6
S2706,7,72,7
S2706,8,78,8
S2706,9,100,9
S2707,1,11,1
S2707,2,136,2
S2707,3,141,3
S2707,4,145,4
S2707,5,24,5
S2707,6,109,6
S2707,7,97,7
S2707,8,101,8
S2707,9,80,9
S2707,10,68,10
S2707,11,147,11
S2707,12,174,12
S2707,13,114,13
S2707,14,37,14
S2708,1,66,1
S2708,2,141,2
S2708,3,117,3
S2708,4,144,4
S2708,5,9,5
S2708,6,196,6
S2708,7,97,7
S2708,8,3,8
S2708,9,174,9
S2708,10,72,10
S2708,11,71,11
S2708,12,4,12
S2708,13,24,13
S2708,14,193,14
S2708,15,32,15
S2708,16,38,16
S2708,17,143,17
S2708,18,34,18
S2709,1,4,1
S2709,2,67,2
S2709,3,78,3
S2709,4,171,4
S2709,5,37,5
S2709,6,139,6
S2709,7,120,7
S2709,8,159,8
S2709,9,137,9
S2709,10,90,10
S271,1,61,1
S271,2,38,2
S271,3,189,3
S271,4,50,4
S271,5,48,5
S271,6,79,6
S271,7,71,7
S271,8,17,8
S271,9,81,9
S271,10,82,10
S271,11,104,11
S271,12,173,12
S271,13,123,13
S271,14,95,14
S271,15,27,15
S271,16,102,16
S271,17,90,17
S2710,1,4,1
S2710,2,138,2
S2710,3,95,3
S2710,4,192,4
S2710,5,193,5
S2710,6,12,6
S2710,7,82,7
S2710,8,140,8
S2710,9,97,9
S2710,10,78,10
S2710,11,108,11
S2710,12,147,12
S2710,13,184,13
S2710,14,28,14
