Source,Target,Frequency
164,1,5
33,120,5
177,3,5
179,74,5
30,183,5
24,181,5
32,195,5
178,44,5
197,94,5
190,106,5
106,108,5
150,52,5
110,19,5
41,85,5
100,4,5
165,34,5
105,126,5
92,191,5
162,89,5
172,170,5
15,116,5
168,30,5
148,138,5
142,133,5
48,104,5
85,99,5
16,73,5
176,158,5
85,44,5
123,96,5
200,169,5
71,177,5
106,122,5
140,90,5
198,56,5
105,110,5
106,17,5
63,32,5
74,100,5
78,62,5
102,168,5
23,35,5
48,114,5
97,62,5
178,67,5
65,173,5
148,113,5
31,109,5
101,86,5
114,95,5
87,154,5
177,44,5
80,30,5
111,99,5
149,61,5
34,19,5
150,47,5
130,84,5
147,141,5
165,174,5
184,15,5
88,133,5
128,128,5
160,53,5
110,3,5
73,135,5
117,93,5
84,45,5
13,46,5
86,139,5
189,37,5
3,156,5
168,5,5
65,14,5
175,170,5
66,172,5
28,157,5
112,79,5
139,89,5
106,21,5
65,180,5
10,41,5
183,163,5
44,69,5
38,15,5
25,76,5
65,133,5
73,110,5
48,67,5
138,81,5
183,91,5
35,12,5
81,86,5
106,6,5
113,200,5
47,160,5
51,7,5
7,94,5
168,164,5
95,177,5
151,30,5
43,118,5
26,122,5
114,191,5
170,145,5
153,133,5
45,43,5
114,101,5
159,123,5
82,24,5
99,43,5
34,58,5
129,28,5
179,149,5
159,33,5
13,98,5
177,170,5
31,95,5
50,116,5
37,59,5
59,76,5
18,61,5
59,72,5
53,68,5
171,105,5
6,101,5
128,196,5
58,81,5
124,51,5
104,129,5
50,148,5
86,64,5
64,104,5
158,117,5
163,176,5
158,97,5
155,40,5
89,70,5
58,2,5
2,130,5
92,120,5
54,72,5
87,187,5
37,166,5
144,57,5
76,31,5
131,41,5
142,89,5
86,187,5
3,83,5
29,188,5
102,92,5
127,161,5
137,148,5
90,178,5
31,6,5
185,36,5
1,32,5
158,39,5
57,67,5
100,136,5
73,57,5
79,120,5
20,118,5
54,68,5
94,81,5
135,140,5
140,53,5
123,148,5
14,191,5
184,128,5
131,143,5
152,139,5
107,65,5
128,170,5
45,175,5
175,78,5
111,42,5
30,58,5
143,171,5
56,1,5
1,139,5
152,165,5
109,103,5
43,72,5
83,99,5
77,115,5
28,60,5
59,18,5
191,35,5
122,193,5
136,80,5
172,135,5
8,174,5
147,4,5
4,40,5
187,184,5
193,93,5
80,44,5
152,59,5
98,3,5
164,144,5
184,64,5
5,25,5
120,85,5
170,102,5
33,77,5
110,89,5
167,81,5
149,53,5
89,76,5
138,136,5
106,79,5
7,91,5
116,137,5
168,4,5
157,81,5
195,185,5
198,132,5
17,124,5
92,58,5
170,36,5
44,110,5
181,162,5
145,107,5
110,189,5
186,63,5
17,92,5
91,13,5
102,84,5
96,12,5
64,67,5
145,85,5
133,164,5
84,78,5
175,73,5
100,174,5
57,3,5
72,101,5
182,172,5
138,169,5
112,119,5
75,189,5
56,133,5
194,11,5
24,138,5
48,150,5
54,97,5
172,114,5
43,8,5
186,17,5
18,164,5
148,170,5
84,94,5
86,40,5
76,80,5
128,163,5
96,37,5
173,69,5
30,92,5
197,60,5
77,147,5
147,124,5
19,76,5
154,78,5
66,46,5
71,101,5
185,71,5
141,120,5
69,121,5
35,193,5
140,104,5
124,121,5
67,93,5
55,145,5
73,195,5
142,154,5
86,95,5
95,1,5
69,87,5
13,19,5
33,140,5
140,128,5
13,172,5
148,13,5
193,54,5
44,24,5
19,113,5
195,63,5
93,151,5
75,64,5
115,85,5
99,86,5
140,136,5
92,111,5
124,125,5
119,52,5
96,125,5
30,54,5
158,79,5
52,183,5
165,73,5
93,86,5
55,116,5
116,76,5
9,41,5
133,165,5
147,147,5
95,142,5
40,110,5
197,57,5
104,67,5
155,156,5
115,63,5
137,107,5
115,28,5
154,47,5
47,9,5
27,22,5
31,168,5
30,67,5
103,199,5
29,55,5
79,156,5
113,58,5
159,73,5
187,58,5
112,176,5
130,38,5
126,93,5
63,30,5
58,112,5
23,31,5
111,176,5
183,31,5
31,133,5
124,86,5
186,28,5
143,2,5
175,196,5
28,155,5
67,54,5
151,81,5
185,193,5
195,113,5
10,105,5
51,128,5
137,51,5
23,179,5
30,73,5
119,48,5
90,159,5
104,91,5
108,128,5
133,157,5
111,129,5
128,154,5
116,151,5
8,18,5
182,14,5
94,162,5
104,7,5
182,24,5
25,53,5
159,63,5
167,32,5
100,98,5
88,14,5
97,5,5
74,38,5
35,81,5
182,13,5
159,28,5
167,159,5
86,91,5
194,189,5
178,135,5
56,189,5
5,18,5
184,87,5
13,2,5
143,138,5
35,156,5
130,36,5
200,91,5
53,32,5
47,94,5
69,60,5
175,20,5
198,142,5
70,96,5
47,128,5
30,157,5
22,151,5
156,102,5
108,58,5
173,97,5
16,200,5
181,185,5
69,176,5
65,61,5
76,177,5
40,168,5
53,95,5
116,30,5
101,33,5
58,170,5
84,56,5
31,166,5
191,135,5
66,143,5
157,16,5
91,51,5
89,151,5
64,119,5
200,120,5
101,115,5
115,52,5
59,117,5
16,2,5
166,169,5
187,67,5
77,76,5
135,154,5
13,131,5
160,175,5
87,3,5
181,104,5
105,56,5
135,115,5
108,170,5
197,157,5
112,157,5
107,90,5
86,63,5
2,147,5
124,134,5
162,56,5
128,56,5
162,128,5
20,70,5
113,57,5
18,135,5
153,65,5
157,78,5
50,4,5
132,195,5
146,168,5
174,155,5
78,173,5
56,52,5
153,33,5
170,176,5
43,171,5
171,194,5
136,56,5
105,114,5
55,131,5
148,93,5
100,177,5
172,174,5
71,180,5
124,47,5
64,32,5
172,78,5
120,181,5
58,57,5
140,70,5
97,80,5
2,192,5
33,138,5
197,77,5
181,70,5
25,11,5
86,18,5
194,179,5
191,64,5
177,173,5
126,192,5
191,53,5
9,13,5
65,156,5
140,177,5
165,61,5
75,115,5
181,71,5
179,98,5
172,39,5
30,41,5
176,80,5
25,185,5
109,130,5
38,11,5
196,172,5
181,69,5
72,9,5
72,193,5
45,127,5
84,178,5
27,157,5
112,189,5
109,135,5
35,55,5
159,68,5
133,191,5
95,99,5
33,139,5
48,14,5
25,125,5
174,140,5
6,17,5
197,34,5
143,27,5
59,176,5
30,127,5
101,104,5
39,194,5
147,120,5
88,36,5
167,139,5
161,66,5
85,182,5
119,89,5
166,1,5
149,56,5
107,194,5
149,17,5
159,88,5
60,157,5
104,45,5
18,147,5
74,119,5
179,81,5
85,98,5
23,30,5
77,109,5
93,54,5
191,174,5
87,135,5
13,9,5
37,133,5
32,55,5
50,56,5
89,10,5
58,126,5
194,16,5
173,184,5
121,106,5
91,141,5
158,144,5
189,52,5
182,5,5
6,152,5
11,112,5
36,117,5
17,184,5
34,37,5
73,153,5
100,17,5
174,165,5
188,3,5
1,114,5
30,141,5
109,195,5
134,14,5
183,160,5
8,71,5
157,192,5
97,182,5
123,94,5
65,143,5
140,141,5
147,64,5
28,102,5
13,39,5
59,56,5
53,54,5
51,174,5
29,94,5
170,24,5
197,144,5
144,198,5
171,143,5
33,29,5
132,111,5
24,25,5
91,123,5
69,169,5
73,175,5
92,60,5
60,75,5
88,124,5
186,52,5
114,177,5
166,94,5
160,21,5
129,126,5
57,83,5
1,72,5
7,146,5
35,181,5
21,47,5
27,164,5
181,57,5
113,34,5
132,170,5
148,169,5
151,191,5
89,131,5
42,43,5
16,62,5
1,180,5
101,200,5
200,186,5
67,95,5
45,197,5
138,6,5
22,198,5
5,91,5
38,198,5
142,63,5
164,104,5
199,184,5
169,173,5
47,82,5
103,124,5
53,78,5
69,167,5
187,135,5
158,27,5
108,152,5
177,17,5
118,169,5
140,166,5
43,18,5
95,199,5
102,197,5
140,87,5
180,12,5
46,100,5
11,98,5
94,121,5
131,165,5
73,129,5
43,195,5
136,79,5
96,61,5
142,105,5
57,124,5
145,104,5
13,47,5
69,28,5
123,105,5
191,180,5
49,198,5
144,129,5
49,164,5
78,12,5
115,167,5
71,186,5
109,64,5
13,86,5
55,119,5
119,39,5
5,192,5
109,120,5
120,194,5
2,18,5
6,188,5
97,85,5
46,127,5
101,119,5
119,142,5
47,28,5
142,140,5
89,164,5
132,114,5
143,74,5
195,67,5
66,69,5
145,70,5
89,142,5
68,103,5
169,171,5
38,88,5
102,180,5
147,170,5
100,39,5
128,95,5
40,106,5
39,109,5
175,145,5
145,113,5
152,22,5
128,115,5
70,170,5
111,188,5
84,68,5
70,128,5
31,196,5
87,152,5
100,140,5
40,165,5
40,46,5
46,142,5
54,126,5
159,113,5
56,200,5
170,37,5
64,115,5
125,66,5
118,27,5
136,154,5
97,33,5
126,12,5
10,177,5
151,79,5
86,116,5
196,4,5
42,151,5
179,63,5
123,116,5
50,16,5
167,140,5
98,58,5
164,135,5
78,177,5
51,16,5
106,154,5
148,25,5
61,44,5
56,34,5
169,40,5
83,156,5
130,86,5
28,124,5
106,40,5
142,64,5
7,111,5
23,43,5
121,128,5
152,131,5
128,82,5
176,197,5
153,155,5
1,67,5
170,117,5
55,85,5
78,172,5
47,182,5
46,196,5
71,147,5
164,53,5
190,199,5
145,141,5
79,48,5
110,166,5
46,187,5
23,6,5
164,73,5
31,30,5
93,55,5
7,10,5
152,173,5
137,143,5
82,59,5
176,97,5
75,34,5
184,155,5
43,141,5
86,42,5
29,77,5
88,99,5
64,44,5
10,71,5
151,20,5
194,25,5
114,145,5
95,184,5
169,149,5
58,172,5
77,165,5
175,104,5
122,24,5
79,146,5
63,26,5
155,48,5
58,87,5
70,163,5
93,121,5
200,44,5
186,137,5
55,128,5
3,199,5
122,70,5
190,15,5
97,108,5
130,45,5
153,40,5
64,79,5
42,51,5
68,11,5
127,81,5
182,85,5
17,12,5
154,161,5
38,142,5
106,131,5
199,8,5
14,160,5
41,152,5
53,93,5
122,55,5
170,182,5
100,29,5
109,49,5
158,150,5
176,52,5
118,153,5
80,49,5
55,33,5
66,193,5
59,122,5
105,46,5
37,147,5
177,4,5
93,84,5
27,28,5
158,115,5
36,13,5
130,144,5
2,48,5
66,62,5
72,25,5
123,24,5
115,149,5
167,46,5
3,172,5
6,82,5
117,106,5
73,67,5
174,42,5
32,43,5
190,89,5
11,169,5
49,22,5
21,188,5
48,4,5
101,61,5
159,16,5
142,79,5
62,105,5
199,60,5
185,189,5
14,24,5
109,141,5
35,25,5
30,179,5
113,53,5
175,97,5
158,114,5
114,54,5
6,42,5
136,67,5
57,164,5
45,7,5
109,189,5
56,185,5
151,182,5
109,10,5
48,156,5
126,37,5
52,151,5
142,29,5
105,50,5
197,136,5
141,133,5
16,148,5
124,15,5
159,199,5
80,185,5
89,42,5
170,62,5
199,72,5
53,174,5
152,181,5
3,152,5
97,35,5
15,120,5
98,76,5
125,73,5
59,135,5
25,130,5
27,52,5
155,141,5
153,147,5
156,43,5
52,40,5
105,68,5
196,36,5
72,179,5
185,88,5
199,133,5
185,198,5
146,140,5
197,49,5
113,124,5
30,200,5
101,21,5
109,146,5
21,141,5
20,47,5
128,153,5
144,176,5
151,41,5
119,75,5
41,3,5
118,15,5
120,179,5
195,115,5
200,77,5
68,96,5
92,171,5
163,151,5
156,169,5
151,196,5
181,95,5
194,193,5
157,124,5
20,65,5
24,180,5
86,186,5
55,59,5
187,51,5
121,52,5
52,194,5
41,82,5
88,4,5
172,150,5
187,42,5
67,125,5
181,143,5
20,66,5
188,128,5
19,135,5
153,70,5
182,87,5
171,171,5
183,102,5
113,13,5
186,125,5
97,107,5
36,109,5
17,74,5
55,152,5
85,162,5
54,179,5
141,58,5
20,153,5
162,39,5
168,154,5
19,109,5
140,60,5
14,114,5
122,149,5
87,177,5
96,121,5
27,11,5
141,115,5
23,125,5
69,122,5
76,51,5
185,26,5
19,104,5
119,31,5
11,80,5
7,102,5
36,130,5
172,180,5
134,15,5
166,11,5
140,81,5
96,195,5
149,101,5
131,80,5
100,182,5
94,22,5
83,4,5
105,119,5
68,119,5
155,113,5
123,200,5
161,107,5
185,110,5
67,58,5
36,90,5
40,96,5
175,175,5
66,64,5
69,66,5
193,4,5
178,13,5
72,174,5
116,166,5
107,195,5
176,72,5
133,187,5
67,153,5
94,10,5
74,158,5
127,92,5
24,86,4
155,108,4
164,66,4
34,139,4
139,119,4
186,69,4
123,120,4
97,39,4
29,32,4
138,46,4
76,2,4
116,62,4
110,21,4
69,61,4
18,55,4
55,3,4
126,159,4
21,17,4
137,112,4
20,24,4
109,12,4
107,88,4
17,177,4
177,147,4
39,20,4
147,188,4
11,16,4
154,158,4
122,134,4
71,119,4
198,181,4
54,105,4
125,115,4
115,86,4
6,166,4
9,167,4
102,76,4
58,16,4
16,109,4
122,144,4
144,3,4
42,88,4
12,155,4
155,114,4
79,21,4
149,40,4
98,125,4
52,20,4
141,195,4
195,141,4
164,11,4
112,163,4
54,110,4
102,123,4
114,160,4
1,64,4
197,27,4
27,151,4
94,167,4
15,91,4
111,23,4
197,130,4
146,18,4
18,154,4
142,118,4
48,154,4
16,118,4
105,69,4
39,148,4
148,129,4
113,93,4
68,2,4
2,139,4
191,17,4
77,181,4
19,177,4
21,116,4
175,128,4
135,100,4
53,180,4
180,195,4
195,75,4
168,92,4
92,115,4
3,58,4
119,120,4
122,34,4
34,88,4
89,176,4
36,95,4
95,47,4
53,17,4
45,200,4
200,80,4
182,168,4
100,161,4
22,36,4
58,121,4
92,22,4
22,148,4
103,198,4
51,177,4
124,50,4
132,33,4
33,8,4
93,22,4
82,192,4
106,169,4
26,136,4
135,37,4
37,43,4
43,3,4
189,153,4
51,83,4
18,76,4
134,37,4
43,63,4
40,92,4
92,155,4
46,157,4
89,193,4
23,21,4
3,57,4
57,156,4
44,162,4
162,166,4
27,197,4
79,44,4
161,199,4
75,195,4
92,197,4
21,42,4
170,27,4
34,175,4
143,8,4
8,45,4
49,98,4
176,114,4
159,198,4
145,135,4
29,74,4
74,76,4
199,44,4
31,195,4
89,35,4
76,198,4
156,197,4
122,155,4
155,11,4
200,195,4
9,9,4
65,30,4
180,34,4
98,67,4
36,34,4
108,112,4
2,34,4
128,198,4
63,44,4
44,105,4
94,163,4
96,109,4
30,86,4
145,16,4
51,24,4
110,143,4
69,5,4
54,55,4
55,80,4
80,74,4
74,80,4
9,71,4
200,151,4
151,139,4
36,135,4
51,68,4
68,157,4
62,20,4
199,101,4
101,108,4
66,188,4
85,37,4
37,5,4
5,9,4
161,58,4
16,133,4
88,120,4
120,47,4
193,63,4
60,198,4
55,162,4
68,84,4
30,105,4
21,104,4
1,154,4
157,60,4
15,48,4
31,81,4
83,199,4
18,52,4
179,127,4
9,66,4
121,98,4
170,12,4
161,193,4
119,189,4
188,177,4
60,105,4
67,137,4
46,145,4
159,56,4
84,143,4
143,195,4
27,179,4
179,164,4
72,11,4
150,151,4
60,59,4
117,176,4
139,36,4
30,135,4
132,10,4
179,87,4
114,166,4
94,102,4
102,32,4
160,196,4
3,62,4
167,182,4
43,54,4
191,31,4
63,188,4
18,54,4
44,39,4
39,79,4
20,131,4
95,97,4
116,174,4
178,143,4
148,194,4
194,101,4
198,183,4
137,94,4
123,155,4
155,33,4
33,95,4
110,18,4
109,53,4
186,136,4
140,59,4
156,94,4
195,118,4
118,195,4
148,78,4
78,133,4
111,153,4
6,19,4
113,162,4
17,194,4
46,121,4
121,64,4
150,75,4
154,123,4
123,20,4
138,15,4
29,36,4
59,69,4
69,15,4
99,175,4
175,16,4
68,189,4
195,71,4
71,41,4
110,63,4
10,199,4
160,95,4
60,22,4
71,76,4
179,73,4
27,40,4
159,176,4
154,116,4
116,173,4
47,86,4
23,103,4
7,76,4
2,103,4
125,116,4
73,145,4
145,185,4
172,86,4
53,37,4
12,170,4
67,103,4
102,140,4
149,52,4
165,16,4
16,54,4
160,81,4
81,72,4
65,161,4
25,193,4
45,121,4
33,194,4
10,4,4
60,165,4
121,125,4
33,116,4
29,43,4
11,21,4
30,169,4
49,45,4
15,43,4
99,144,4
45,10,4
88,190,4
108,115,4
115,189,4
172,120,4
120,80,4
141,68,4
159,46,4
107,154,4
96,135,4
165,116,4
74,163,4
163,62,4
150,93,4
27,9,4
73,82,4
82,73,4
116,26,4
26,19,4
6,71,4
82,188,4
55,140,4
140,148,4
118,121,4
16,106,4
166,101,4
91,175,4
171,119,4
83,198,4
124,144,4
84,98,4
98,126,4
1,177,4
78,181,4
86,135,4
141,80,4
71,151,4
28,115,4
50,117,4
32,54,4
58,101,4
99,69,4
169,157,4
168,50,4
20,20,4
142,25,4
13,92,4
9,4,4
19,175,4
175,22,4
125,136,4
155,161,4
137,29,4
29,50,4
68,33,4
57,140,4
139,145,4
114,185,4
38,103,4
41,60,4
34,163,4
148,130,4
50,43,4
15,107,4
107,192,4
192,72,4
140,144,4
72,194,4
130,149,4
2,101,4
20,95,4
185,83,4
94,122,4
138,190,4
82,152,4
35,147,4
147,105,4
147,142,4
89,169,4
190,49,4
145,91,4
132,148,4
139,50,4
145,71,4
71,71,4
102,54,4
165,51,4
51,102,4
126,24,4
46,113,4
91,120,4
120,82,4
107,10,4
178,106,4
185,17,4
34,72,4
188,156,4
156,119,4
65,199,4
199,45,4
192,65,4
73,8,4
164,171,4
64,48,4
166,157,4
199,159,4
99,164,4
55,67,4
69,95,4
199,117,4
130,119,4
54,171,4
169,98,4
157,93,4
168,195,4
183,178,4
103,62,4
27,6,4
195,53,4
17,96,4
57,196,4
150,131,4
33,199,4
12,13,4
177,51,4
51,183,4
42,36,4
178,101,4
101,75,4
170,200,4
100,2,4
63,154,4
87,168,4
113,130,4
76,65,4
193,19,4
137,118,4
179,132,4
159,192,4
21,22,4
197,95,4
7,67,4
164,122,4
149,34,4
169,160,4
160,125,4
125,21,4
169,33,4
33,123,4
83,82,4
57,122,4
72,22,4
22,122,4
43,94,4
172,67,4
192,70,4
70,37,4
78,72,4
27,193,4
2,106,4
98,164,4
49,37,4
37,191,4
114,28,4
191,172,4
146,42,4
67,47,4
105,191,4
174,2,4
127,199,4
194,46,4
103,92,4
87,196,4
26,49,4
142,68,4
115,56,4
56,27,4
58,31,4
31,23,4
185,160,4
105,169,4
169,166,4
166,150,4
20,53,4
51,144,4
102,81,4
81,163,4
162,139,4
101,96,4
185,148,4
73,65,4
139,108,4
122,196,4
196,150,4
141,147,4
16,198,4
86,60,4
129,95,4
58,141,4
136,179,4
74,33,4
103,158,4
72,200,4
200,67,4
74,138,4
133,2,4
27,181,4
187,102,4
142,37,4
57,4,4
6,56,4
49,127,4
127,120,4
175,45,4
71,32,4
186,45,4
45,45,4
146,20,4
200,88,4
199,124,4
28,138,4
94,152,4
110,58,4
16,63,4
137,6,4
142,198,4
114,116,4
181,93,4
93,25,4
69,108,4
132,200,4
155,122,4
150,109,4
140,42,4
35,63,4
63,177,4
69,98,4
98,150,4
150,49,4
163,174,4
174,8,4
8,49,4
137,100,4
146,63,4
54,52,4
1,21,4
21,174,4
49,67,4
83,182,4
99,75,4
160,186,4
186,23,4
9,87,4
87,121,4
141,93,4
177,87,4
87,149,4
40,91,4
199,51,4
51,130,4
139,118,4
24,129,4
180,117,4
17,171,4
154,125,4
115,126,4
174,118,4
155,137,4
137,109,4
8,86,4
92,131,4
51,21,4
23,145,4
133,4,4
101,129,4
4,175,4
34,52,4
102,96,4
96,177,4
140,167,4
125,67,4
77,136,4
167,86,4
127,93,4
41,173,4
112,101,4
145,139,4
41,52,4
72,55,4
55,38,4
134,119,4
154,3,4
12,42,4
125,27,4
121,154,4
24,10,4
10,196,4
136,144,4
144,152,4
131,188,4
122,130,4
130,109,4
194,59,4
183,154,4
65,120,4
120,101,4
165,55,4
12,184,4
143,189,4
36,111,4
192,122,4
14,80,4
107,108,4
73,105,4
174,147,4
116,193,4
193,87,4
98,172,4
172,6,4
6,86,4
86,31,4
151,105,4
105,31,4
31,181,4
181,127,4
127,51,4
39,72,4
2,59,4
59,153,4
168,70,4
29,62,4
169,124,4
92,174,4
66,25,4
59,24,4
113,129,4
129,200,4
3,13,4
5,65,4
159,111,4
107,152,4
27,73,4
82,87,4
93,164,4
9,48,4
21,112,4
112,149,4
58,12,4
12,16,4
108,113,4
178,149,4
113,107,4
171,55,4
15,124,4
185,52,4
64,8,4
30,163,4
195,29,4
80,10,4
157,167,4
167,94,4
154,98,4
138,77,4
162,57,4
110,62,4
163,157,4
45,65,4
190,93,4
146,51,4
55,43,4
192,190,4
42,15,4
8,151,4
151,128,4
36,37,4
37,35,4
9,130,4
178,12,4
72,138,4
138,128,4
41,30,4
151,172,4
168,103,4
115,120,4
1,89,4
186,21,4
126,129,4
147,19,4
172,155,4
168,52,4
46,40,4
119,38,4
124,12,4
176,45,4
104,102,4
19,19,4
14,91,4
91,36,4
98,61,4
61,66,4
16,101,4
6,100,4
91,182,4
50,157,4
151,8,4
8,175,4
25,198,4
198,191,4
151,77,4
77,176,4
43,77,4
175,140,4
66,153,4
153,177,4
177,168,4
175,49,4
147,138,4
85,200,4
13,33,4
33,178,4
142,103,4
45,47,4
195,91,4
152,103,4
103,8,4
8,60,4
74,70,4
169,69,4
157,86,4
83,21,4
111,7,4
7,87,4
40,74,4
123,139,4
139,37,4
38,37,4
142,101,4
7,135,4
179,99,4
138,138,4
38,189,4
189,50,4
48,79,4
79,71,4
123,95,4
124,189,4
140,83,4
45,16,4
173,163,4
143,170,4
147,135,4
181,173,4
94,6,4
6,54,4
8,70,4
70,59,4
18,166,4
37,75,4
77,118,4
118,166,4
166,44,4
132,158,4
138,116,4
6,193,4
135,60,4
129,191,4
173,130,4
123,150,4
84,125,4
125,51,4
149,2,4
151,168,4
61,11,4
81,64,4
8,21,4
168,12,4
82,54,4
2,133,4
111,81,4
119,98,4
123,113,4
66,163,4
40,56,4
138,26,4
63,74,4
172,24,4
91,56,4
56,103,4
103,90,4
46,46,4
45,164,4
164,21,4
131,52,4
70,150,4
163,86,4
6,91,4
18,188,4
178,30,4
118,2,4
2,94,4
69,145,4
145,116,4
7,8,4
21,19,4
51,79,4
99,192,4
9,90,4
90,37,4
187,78,4
78,53,4
7,161,4
161,35,4
35,184,4
184,4,4
128,131,4
69,179,4
14,11,4
11,87,4
106,97,4
127,89,4
89,137,4
137,114,4
190,95,4
95,35,4
171,43,4
85,27,4
19,72,4
132,192,4
59,168,4
21,168,4
57,181,4
96,92,4
92,89,4
64,108,4
190,180,4
180,150,4
143,75,4
31,174,4
200,41,4
77,103,4
103,159,4
57,174,4
98,77,4
186,58,4
90,179,4
179,31,4
50,104,4
36,192,4
77,48,4
52,66,4
179,89,4
168,149,4
117,193,4
127,163,4
1,12,4
62,197,4
15,65,4
158,63,4
194,20,4
20,93,4
88,194,4
115,129,4
101,10,4
10,23,4
23,181,4
186,159,4
93,70,4
61,192,4
77,163,4
102,40,4
70,85,4
107,28,4
27,178,4
172,20,4
135,167,4
185,89,4
176,104,4
100,148,4
66,8,4
109,181,4
181,112,4
4,146,4
39,84,4
102,150,4
162,85,4
77,21,4
180,143,4
117,195,4
195,94,4
40,57,4
171,40,4
73,94,4
70,153,4
18,156,4
122,154,4
170,28,4
62,30,4
40,2,4
26,171,4
132,181,4
97,16,4
94,40,4
42,89,4
51,152,4
198,77,4
194,78,4
111,103,4
159,115,4
83,119,4
119,3,4
47,131,4
102,188,4
187,153,4
63,131,4
176,116,4
116,96,4
76,22,4
186,5,4
189,26,4
136,12,4
182,86,4
182,118,4
171,96,4
155,9,4
52,188,4
56,3,4
54,152,4
88,55,4
72,60,4
23,167,4
111,9,4
82,25,4
192,89,4
39,188,4
118,47,4
114,108,4
133,39,4
198,121,4
182,70,4
96,4,4
144,133,4
101,88,4
88,150,4
46,80,4
18,137,4
171,52,4
1,103,4
168,14,4
120,172,4
172,47,4
200,133,4
129,21,4
103,164,4
5,180,4
173,84,4
85,197,4
36,72,4
35,168,4
118,44,4
149,130,4
110,192,4
192,19,4
19,178,4
14,78,4
78,125,4
94,19,4
158,21,4
18,180,4
12,7,4
125,13,4
131,20,4
137,110,4
7,145,4
145,86,4
160,179,4
139,125,4
124,119,4
119,113,4
113,27,4
27,119,4
4,83,4
200,56,4
62,138,4
18,151,4
140,94,4
97,168,4
104,83,4
140,108,4
22,30,4
67,193,4
67,61,4
109,77,4
33,73,4
73,17,4
53,77,4
144,59,4
104,152,4
11,101,4
101,6,4
34,25,4
25,88,4
66,71,4
46,36,4
79,182,4
28,199,4
199,39,4
32,179,4
179,157,4
48,191,4
153,158,4
190,40,4
114,46,4
198,105,4
100,141,4
17,73,4
5,127,4
21,78,4
189,167,4
73,176,4
176,41,4
182,32,4
191,102,4
107,57,4
130,92,4
79,189,4
113,189,4
189,87,4
167,108,4
141,192,4
192,168,4
110,39,4
39,83,4
137,156,4
20,159,4
142,56,4
131,50,4
31,27,4
95,193,4
33,110,4
115,191,4
191,146,4
146,39,4
39,8,4
133,29,4
2,179,4
192,104,4
104,95,4
103,175,4
85,63,4
126,73,4
156,27,4
57,10,4
72,75,4
39,183,4
118,112,4
155,95,4
95,181,4
181,12,4
178,105,4
69,136,4
136,9,4
161,98,4
98,113,4
88,79,4
173,40,4
33,26,4
74,132,4
174,141,4
7,125,4
38,36,4
16,158,4
39,17,4
78,194,4
23,82,4
82,96,4
68,135,4
80,33,4
33,22,4
119,119,4
14,130,4
31,45,4
165,172,4
172,59,4
117,130,4
44,125,4
6,97,4
39,133,4
45,62,4
119,125,4
125,134,4
99,98,4
88,100,4
181,87,4
141,81,4
174,172,4
32,72,4
182,63,4
163,183,4
183,90,4
90,150,4
136,108,4
19,18,4
101,14,4
167,30,4
30,178,4
22,25,4
8,58,4
37,165,4
115,150,4
11,99,4
29,10,4
22,19,4
97,135,4
144,200,4
190,45,4
161,179,4
74,82,4
82,162,4
7,107,4
19,41,4
41,179,4
38,163,4
140,118,4
71,66,4
114,14,4
102,9,4
135,14,4
35,152,4
75,28,4
145,19,4
175,120,4
17,36,4
11,65,4
108,53,4
35,68,4
131,169,4
185,141,4
92,101,4
101,56,4
157,162,4
49,103,4
103,135,4
140,84,4
92,85,4
197,6,4
157,129,4
197,25,4
27,198,4
107,79,4
52,126,4
84,162,4
61,109,4
59,175,4
78,41,4
28,170,4
84,85,4
62,13,4
123,164,4
60,87,4
22,126,4
15,143,4
165,85,4
53,75,4
79,45,4
1,131,4
141,55,4
150,174,4
134,87,4
18,32,4
102,169,4
72,40,4
187,75,4
94,187,4
5,87,4
101,60,4
42,47,4
198,8,4
54,54,4
9,98,4
122,61,4
98,161,4
67,198,4
132,126,4
28,79,4
9,124,4
68,128,4
58,127,4
114,155,4
110,13,4
84,146,4
2,153,4
71,2,4
182,99,4
174,200,4
36,73,4
154,71,4
52,162,4
54,127,4
95,70,4
70,200,4
68,88,4
32,156,4
39,70,4
70,186,4
74,107,4
40,61,4
156,148,4
161,133,4
34,114,4
28,22,4
152,68,4
122,141,4
165,60,4
123,42,4
42,54,4
71,108,4
140,185,4
23,177,4
177,199,4
199,123,4
95,187,4
165,49,4
49,89,4
18,74,4
167,36,4
131,193,4
56,49,4
12,153,4
21,147,4
8,26,4
105,55,4
112,54,4
54,80,4
191,93,4
74,51,4
172,19,4
87,145,4
159,122,4
152,120,4
161,36,4
36,38,4
194,87,4
156,107,4
193,100,4
168,198,4
113,99,4
25,159,4
159,134,4
162,59,4
50,91,4
163,148,4
76,159,4
188,69,4
69,110,4
41,199,4
188,91,4
169,199,4
53,87,4
87,76,4
51,181,4
181,171,4
13,94,4
92,147,4
97,162,4
109,80,4
19,42,4
147,78,4
14,194,4
11,111,4
4,11,4
11,59,4
17,144,4
144,177,4
102,91,4
150,31,4
31,68,4
55,197,4
197,5,4
140,156,4
124,58,4
79,199,4
111,185,4
185,68,4
68,81,4
189,152,4
96,10,4
122,10,4
193,161,4
38,38,4
162,168,4
35,170,4
170,38,4
78,114,4
114,170,4
42,196,4
2,4,4
4,176,4
176,85,4
198,43,4
159,191,4
151,28,4
95,83,4
23,155,4
10,45,4
56,37,4
47,69,4
